college,province,year,type,batch,class,min,min_rank,batch_min,gap
郑州升达经贸管理学院,河南,2020,理科,专科批,普通类,267,418534,180,87
郑州升达经贸管理学院,河南,2020,理科,专科批,中外合作,180,460554,180,0
郑州升达经贸管理学院,河南,2019,理科,本科二批,普通类,410,244999,385,25
郑州升达经贸管理学院,河南,2018,理科,本科二批,普通类,386,251170,374,12
郑州升达经贸管理学院,河南,2018,理科,专科批,普通类,200,394350,200,0
郑州升达经贸管理学院,河南,2017,理科,本科二批,普通类,388,206754,342,46
郑州升达经贸管理学院,河南,2017,理科,专科批,普通类,180,367984,180,0
郑州升达经贸管理学院,河南,2016,理科,本科三批,普通类,411,207954,370,41
郑州升达经贸管理学院,河南,2016,理科,专科批,普通类,295,320269,180,115
郑州升达经贸管理学院,河南,2015,理科,本科三批,普通类,401,0,383,18
郑州升达经贸管理学院,河南,2015,理科,专科批,普通类,234,0,-,-
长春人文学院,河南,2021,理科,本科二批,普通类,403,293683,400,3
长春人文学院,河南,2020,理科,本科二批,普通类,469,217220,418,51
长春人文学院,河南,2019,理科,本科二批,普通类,428,217384,385,43
长春人文学院,河南,2018,理科,本科二批,普通类,412,216449,374,38
长春人文学院,河南,2017,理科,本科二批,普通类,381,215567,342,39
长春人文学院,河南,2016,理科,本科三批,普通类,395,226657,370,25
长春人文学院,河南,2015,理科,本科三批,普通类,383,0,383,0
河北工程大学科信学院,河南,2021,理科,本科二批,普通类,464,198637,400,64
河北工程大学科信学院,河南,2020,理科,本科二批,普通类,487,191461,418,69
河北工程大学科信学院,河南,2019,理科,本科二批,普通类,440,198658,385,55
河北工程大学科信学院,河南,2018,理科,本科二批,普通类,434,186172,374,60
河北工程大学科信学院,河南,2017,理科,本科二批,普通类,414,173111,342,72
河北工程大学科信学院,河南,2016,理科,本科三批,普通类,429,185973,370,59
河北工程大学科信学院,河南,2015,理科,本科三批,普通类,431,0,383,48
南京师范大学中北学院,河南,2021,理科,本科二批,普通类,464,198637,400,64
南京师范大学中北学院,河南,2020,理科,本科二批,普通类,488,190039,418,70
南京师范大学中北学院,河南,2019,理科,本科二批,普通类,446,189057,385,61
南京师范大学中北学院,河南,2018,理科,本科二批,普通类,434,186172,374,60
南京师范大学中北学院,河南,2017,理科,本科二批,普通类,405,184879,342,63
南京师范大学中北学院,河南,2016,理科,本科三批,普通类,431,183363,370,61
南京师范大学中北学院,河南,2015,理科,本科三批,普通类,383,0,383,0
广州民航职业技术学院,河南,2020,理科,专科批,中外合作,382,326354,180,202
广州民航职业技术学院,河南,2020,理科,专科批,普通类,360,348047,180,180
广州民航职业技术学院,河南,2018,理科,专科批,普通类,349,296117,200,149
广州民航职业技术学院,河南,2017,理科,专科批,中外合作办学,337,266605,180,157
广州民航职业技术学院,河南,2017,理科,专科批,普通类,323,280995,180,143
广州民航职业技术学院,河南,2016,理科,专科批,高收费专业,377,246394,180,197
广州民航职业技术学院,河南,2016,理科,专科批,普通类,345,278758,180,165
广州民航职业技术学院,河南,2015,理科,专科批,普通类,180,0,-,-
上海财经大学浙江学院,河南,2021,理科,本科二批,普通类,462,201854,400,62
上海财经大学浙江学院,河南,2020,理科,本科二批,普通类,500,172921,418,82
上海财经大学浙江学院,河南,2019,理科,本科二批,普通类,457,171994,385,72
上海财经大学浙江学院,河南,2018,理科,本科二批,普通类,445,170826,374,71
上海财经大学浙江学院,河南,2017,理科,本科二批,普通类,415,171775,342,73
上海财经大学浙江学院,河南,2016,理科,本科三批,普通类,431,183363,370,61
上海财经大学浙江学院,河南,2015,理科,本科三批,普通类,417,0,383,34
苏州职业大学,河南,2020,理科,专科批,普通类,408,297446,180,228
苏州职业大学,河南,2018,理科,专科批,普通类,307,337953,200,107
苏州职业大学,河南,2017,理科,专科批,普通类,324,280007,180,144
苏州职业大学,河南,2016,理科,专科批,普通类,351,273035,180,171
苏州职业大学,河南,2015,理科,专科批,普通类,386,0,-,-
广东外语外贸大学南国商学院,河南,2021,理科,本科二批,普通类,429,254608,400,29
广东外语外贸大学南国商学院,河南,2020,理科,本科二批,普通类,447,247757,418,29
广东外语外贸大学南国商学院,河南,2019,理科,本科二批,普通类,440,198658,385,55
广东外语外贸大学南国商学院,河南,2018,理科,本科二批,普通类,429,193026,374,55
广东外语外贸大学南国商学院,河南,2017,理科,本科二批,普通类,390,204233,342,48
广东外语外贸大学南国商学院,河南,2016,理科,本科三批,普通类,420,197031,370,50
广东外语外贸大学南国商学院,河南,2015,理科,本科三批,普通类,444,0,383,61
湖北工业大学工程技术学院,河南,2021,理科,本科二批,普通类,403,293683,400,3
湖北工业大学工程技术学院,河南,2020,理科,本科二批,普通类,484,195845,418,66
湖北工业大学工程技术学院,河南,2019,理科,本科二批,普通类,443,193825,385,58
湖北工业大学工程技术学院,河南,2018,理科,本科二批,普通类,429,193026,374,55
湖北工业大学工程技术学院,河南,2017,理科,本科二批,普通类,402,188865,342,60
湖北工业大学工程技术学院,河南,2016,理科,本科三批,普通类,424,192147,370,54
湖北工业大学工程技术学院,河南,2015,理科,本科三批,普通类,383,0,383,0
山东协和学院,河南,2021,理科,本科二批,高收费专业,480,173219,400,80
山东协和学院,河南,2021,理科,本科二批,普通类,415,276009,400,15
山东协和学院,河南,2020,理科,本科二批,普通类,450,243730,418,32
山东协和学院,河南,2020,理科,专科批,高收费专业,183,459583,180,3
山东协和学院,河南,2020,理科,专科批,普通类,181,460216,180,1
山东协和学院,河南,2019,理科,本科二批,普通类,411,243516,385,26
山东协和学院,河南,2018,理科,本科二批,普通类,405,226120,374,31
山东协和学院,河南,2018,理科,专科批,普通类,206,392993,200,6
山东协和学院,河南,2017,理科,本科二批,普通类,384,211839,342,42
山东协和学院,河南,2017,理科,专科批,普通类,182,367582,180,2
山东协和学院,河南,2016,理科,本科三批,普通类,400,220945,370,30
山东协和学院,河南,2016,理科,专科批,普通类,181,371196,180,1
山东协和学院,河南,2015,理科,本科三批,普通类,383,0,383,0
山东协和学院,河南,2015,理科,专科批,普通类,180,0,-,-
四川邮电职业技术学院,河南,2017,理科,专科批,普通类,323,280995,180,143
四川邮电职业技术学院,河南,2016,理科,专科批,普通类,232,356058,180,52
四川邮电职业技术学院,河南,2015,理科,专科批,普通类,180,0,-,-
扬州大学广陵学院,河南,2021,理科,本科二批,普通类,466,195410,400,66
扬州大学广陵学院,河南,2020,理科,本科二批,普通类,483,197169,418,65
扬州大学广陵学院,河南,2019,理科,本科二批,普通类,439,200217,385,54
扬州大学广陵学院,河南,2018,理科,本科二批,普通类,429,193026,374,55
扬州大学广陵学院,河南,2017,理科,本科二批,普通类,400,191494,342,58
扬州大学广陵学院,河南,2016,理科,本科二批,普通类,423,193341,447,-24
扬州大学广陵学院,河南,2016,理科,本科三批,普通类,423,193341,370,53
扬州大学广陵学院,河南,2015,理科,本科三批,普通类,427,0,383,44
湖北经济学院法商学院,河南,2021,理科,本科二批,普通类,430,253042,400,30
湖北经济学院法商学院,河南,2020,理科,本科二批,普通类,420,283127,418,2
湖北经济学院法商学院,河南,2019,理科,本科二批,普通类,435,206509,385,50
湖北经济学院法商学院,河南,2018,理科,本科二批,普通类,415,212276,374,41
湖北经济学院法商学院,河南,2017,理科,本科二批,普通类,408,180995,342,66
湖北经济学院法商学院,河南,2016,理科,本科三批,普通类,433,180822,370,63
湖北经济学院法商学院,河南,2015,理科,本科三批,普通类,425,0,383,42
滁州学院,河南,2021,理科,本科二批,普通类,508,131200,400,108
滁州学院,河南,2020,理科,本科二批,普通类,536,122058,418,118
滁州学院,河南,2019,理科,本科二批,普通类,489,124682,385,104
滁州学院,河南,2018,理科,本科二批,普通类,477,128060,374,103
滁州学院,河南,2017,理科,本科二批,普通类,462,110810,342,120
滁州学院,河南,2016,理科,本科二批,普通类,487,111724,447,40
滁州学院,河南,2015,理科,本科二批,普通类,490,0,458,32
菏泽医学专科学校,河南,2020,理科,专科批,普通类,270,416675,180,90
菏泽医学专科学校,河南,2018,理科,专科批,普通类,339,306926,200,139
菏泽医学专科学校,河南,2017,理科,专科批,普通类,300,302681,180,120
菏泽医学专科学校,河南,2016,理科,专科批,普通类,320,300874,180,140
菏泽医学专科学校,河南,2015,理科,专科批,普通类,180,0,-,-
黑龙江外国语学院,河南,2021,理科,本科二批,普通类,414,277505,400,14
黑龙江外国语学院,河南,2020,理科,本科二批,普通类,430,270424,418,12
黑龙江外国语学院,河南,2019,理科,本科二批,普通类,385,280520,385,0
黑龙江外国语学院,河南,2015,理科,本科三批,普通类,383,0,383,0
仰恩大学,河南,2021,理科,本科二批,普通类,425,260851,400,25
东南大学成贤学院,河南,2021,理科,本科二批,普通类,485,165585,400,85
东南大学成贤学院,河南,2020,理科,本科二批,普通类,510,158828,418,92
东南大学成贤学院,河南,2019,理科,本科二批,普通类,467,156834,385,82
东南大学成贤学院,河南,2018,理科,本科二批,普通类,455,157199,374,81
东南大学成贤学院,河南,2017,理科,本科二批,普通类,420,165297,342,78
东南大学成贤学院,河南,2016,理科,本科三批,普通类,442,169499,370,72
东南大学成贤学院,河南,2015,理科,本科三批,普通类,451,0,383,68
吉林外国语大学,河南,2021,理科,本科二批,高收费专业,401,296564,400,1
吉林外国语大学,河南,2021,理科,本科二批,普通类,400,297990,400,0
吉林外国语大学,河南,2020,理科,本科二批,普通类,479,202887,418,61
吉林外国语大学,河南,2020,理科,本科二批,高收费专业,474,210109,418,56
吉林外国语大学,河南,2019,理科,本科二批,普通类,434,208112,385,49
吉林外国语大学,河南,2018,理科,本科二批,普通类,382,256196,374,8
吉林外国语大学,河南,2018,理科,本科二批,中外合作办学,379,260091,374,5
吉林外国语大学,河南,2017,理科,本科二批,普通类,400,191494,342,58
吉林外国语大学,河南,2017,理科,本科二批,中外合作办学,384,211839,342,42
吉林外国语大学,河南,2016,理科,本科二批,普通类,450,159073,447,3
吉林外国语大学,河南,2015,理科,本科二批,普通类,458,0,458,0
南京师范大学泰州学院,河南,2021,理科,本科二批,普通类,457,209890,400,57
南京师范大学泰州学院,河南,2020,理科,本科二批,普通类,477,205778,418,59
南京师范大学泰州学院,河南,2019,理科,本科二批,普通类,435,206509,385,50
南京师范大学泰州学院,河南,2018,理科,本科二批,普通类,417,209576,374,43
南京师范大学泰州学院,河南,2017,理科,本科二批,普通类,386,209343,342,44
南京师范大学泰州学院,河南,2016,理科,本科三批,普通类,396,225483,370,26
南京师范大学泰州学院,河南,2015,理科,本科三批,普通类,383,0,383,0
南京财经大学红山学院,河南,2021,理科,本科二批,普通类,460,205000,400,60
南京财经大学红山学院,河南,2020,理科,本科二批,普通类,478,204297,418,60
南京财经大学红山学院,河南,2019,理科,本科二批,普通类,441,197053,385,56
南京财经大学红山学院,河南,2018,理科,本科二批,普通类,437,181968,374,63
南京财经大学红山学院,河南,2017,理科,本科二批,普通类,413,174435,342,71
南京财经大学红山学院,河南,2016,理科,本科三批,普通类,434,179594,370,64
南京财经大学红山学院,河南,2015,理科,本科三批,普通类,436,0,383,53
四川外国语大学成都学院,河南,2021,理科,本科二批,普通类,466,195410,400,66
四川外国语大学成都学院,河南,2020,理科,本科二批,普通类,475,208687,418,57
四川外国语大学成都学院,河南,2020,理科,专科批,普通类,374,334598,180,194
四川外国语大学成都学院,河南,2019,理科,本科二批,普通类,470,152213,385,85
四川外国语大学成都学院,河南,2018,理科,本科二批,普通类,459,151756,374,85
四川外国语大学成都学院,河南,2017,理科,本科二批,普通类,429,153391,342,87
四川外国语大学成都学院,河南,2016,理科,本科三批,普通类,442,169499,370,72
四川外国语大学成都学院,河南,2015,理科,本科三批,普通类,431,0,383,48
石家庄铁路职业技术学院,河南,2020,理科,专科批,普通类,325,378124,180,145
